job_link,job_summary
https://www.linkedin.com/jobs/view/lead-business-analyst-at-fasttek-global-3782453201,"Position Overview
The Lead Business Analyst will work in an agile development environment, collaborating with the team members to gather, document, prioritize, and test, requirements to support the improvement of critical technology solutions. The ideal candidate will have a strong understanding of requirements gathering as outlined in BABOK and can support a team of engineers in a Scrum development environment. This position will report to ???
ESSENTIAL DUTIES and RESPONSIBILITIES, includes the following responsibilities, but not limited to:
Demonstrates ability to work in a fast-paced, dynamic environment with changing priorities and manage multiple priorities simultaneously.
Demonstrates ability to work closely with software engineers, UI/UX designers & developers, QA, and other agile team members to implement requirements for software projects.
Prepares requirements docs, process maps, User stories, mockups, and other artifacts as required to articulate the business needs.
Understands testing principles related to Integrated, Component, Functional, Automated, Performance, and User Acceptance testing.
Monitor bugs/defects and escalate as needed based on aging and priority.
Knowledge of project management methodologies such as Agile/SAFE practices
Accepts other projects and assignments as needed without discord.
Preferred Qualifications And Experience
Bachelor’s Degree in related field or equivalent work experience strongly preferred.
2 - 4 years of prior Business Analyst experience required (In Agile environment).
1 + years of experience with:
SQL Scripting
Jira, ADO
Process mapping tools (Vizio, Lucid)
Agile, Scrum, or Kanban software development methods
Experience with cloud environments (Azure, AWS, GCP) preferred.
Excellent verbal and written communication skills to present technical information to a diverse audience (technical, non-technical)
Not Required But Nice To Have
Experience in mortgage or financial services industry.
Show more
Show less"
https://www.linkedin.com/jobs/view/business-analyst-at-tata-consultancy-services-3765495728,"Skill: Business Analyst
Experience in Senior Business Analyst with QA background.
Conduct in-depth analysis on business operations and identify process improvements.
Facilitate cross-functional team meetings to gather requirements for a new Datahub system, leading to a successful implementation project completed on time and under budget.
Manage the creation of customized pricing reports and dashboards for executive leadership resulting in improved decision making and increased visibility into key performance metrics.
Collaborate with IT teams to develop and execute user acceptance testing plans, ensuring software releases are bug-free and met business requirements.
Show more
Show less"
https://ca.linkedin.com/jobs/view/senior-business-analyst-business-applications-construction-at-black-mcdonald-limited-3672866645,"Title:
Senior Business Analyst –Business Applications / Construction
Position Summary
The Sr. Business Analyst provides analytical and technical expertise in implementing, designing, developing, supporting and/or analyzing solutions for customers through an appropriate blending of business and technical knowledge. In this position, you will
implement and develop solutions
using expertise for problems to include maintenance, modification, and/or development of inter-related applications/solutions.
Duties & Responsibilities
Solutions link technical knowledge with business solutions and may range from consulting services (software recommendations) to developing integrated-automated systems.
Responsible for providing functional, technical solutions. Duties include customer needs assessments as well as evaluating software requirements.
Maintain strong working relationships with customer by listening, understanding, and responding to identified needs.
Analyze business requirements; perform process analysis of customer activities to determine business solutions or process improvement opportunities across business functions and recommend solutions. Oversee and assist with the gathering and documentation of requirements.
Develop and maintain comprehensive documentation of business requirements.
Assess reported issues, provide regular and timely incident updates and work to drive them to closure.
Create working procedures, build-up knowledge databases and functional documentation.
Develop functional requirements and system design specifications that align with proposed or existing business solutions. Work with developers to ensure optimal solution delivered.
Implement enhancements, change requests, break-fixes, patches, and updates. Develop test plans, test, coordinate user acceptance testing (UAT), and approve changes to ensure alignment with business objectives and test plans. Develop and deliver end user training materials as well as document solution.
Communicate updates and changes to affected stakeholders.
Contribute to the development of project plans, participate, lead, assign and monitor tasks when required.
Liaise with management, functional leaders, department heads, and end-users to ensure system functionality meets business requirements.
Apply working knowledge of the organization roles and relationships, as well as utilize available resources to resolve issues.
Identify and manage project scope and project risks.
Education & Skill Requirements
Post-secondary education (preferably in the field of computer science or software engineering)
Minimum of seven years business analysis experience.
Knowledge of construction, service, or facility management an asset.
Excellent written and oral knowledge of English.
Excellent documentation, planning, and project management skills.
Ability to quickly grasp, articulate and document complicated business and technical issues.
Black & McDonald welcomes and encourages applications from persons with disabilities.
Accessibility accommodations are available upon request for candidates taking part in all aspects of the recruitment and selection process.
Show more
Show less"
https://www.linkedin.com/jobs/view/it-business-analyst-omnichannel-operation-at-bristol-myers-squibb-3783360605,"在必治妥施貴寶（Bristol Myers Squibb），我們受單一願景的啟發-通過科學改變患者的生活。在腫瘤學，血液學，免疫學和心血管疾病領域，以及行業中最多樣化和最有前途的產品線之一，我們每個熱情的同事都為推動有意義的變革的創新做出了貢獻。我們使我們開創的每一種療法都变得人性化。加入我們，並有所作為。
Omnichannel
Operations
Summary
The omnichannel Analyst performs a critical role in support of the WeChat and WeCom platforms, local digital engagement solutions and the China 2030 strategy. The position is responsible for support of the WeChat/WeCom ecosystem and all integration and data feeds. Work collaboratively with the Business Partners and business teams to scope and implement solutions with oversight and guidance from BMS IT technical area leaders. This position will monitor and enhance performance, and identify, access, develop and report on potential initiatives to grow the omnichannel engagement ecosystem in China.
Roles and responsibilities include, but are not limited to, the following
Lead of WeChat/WeCom Operations
Lead the development and implementation on WeChat/WeCom projects.
Build up strong partnership with business stakeholders, IT BPs, and Capability Delivery colleagues.
Define, plan, prioritize, deliver & support strategic digital capabilities, and ensure maximum value is achieved.
Complete security reviews and Enterprise Architecture documents and product roadmaps
Provide Level 2 support for the platforms and escalates incidents as needed to the Level 3 support teams.
Monitor and support the daily Workday feeds and monthly HCP and Territory feeds.
Proactively anticipate, track, and mitigate project-related issues and risks.
Perform programming support for setup of HTML5 related web pages, contents and web portal setup.
Perform technical support for setup of WeCom/WeChat digital channels and administrative works related to WeCom/WeChat management.
Project management & support
Coordinate with the Veeva and R&D teams to provide support for the PPP and Veeva platforms/data feeds.
Manages the delivery of internal and external technical teams including solution architecture, technical design, development, testing, integration, and deployment.
Identify, track, and actively manage dependencies, working closely with the Portfolio Manager on any cross-team dependencies.
Build and update project charters, which should be considered living documents to be updated as plans, budgets, resources, and scope change.
Proactively review the health of project(s) from various perspectives (feedback from key team members, past trends, project retrospectives, etc.) and take corrective measures to ensure successful project delivery.
Enhance reporting for the omnichannel business in the country
Work with business stakeholders (e.g. MCM, Corporate Affairs, business units) to develop and run reporting activity that enable better visibility of channel performance, health and other relevant KPIs
Define dashboards and reports to monitor and evaluate key metrics and KPIs for our omnichannel performance.
Identify trends, patterns, and opportunities for optimization and growth.
Coordinate the intelligence related to local omnichannel opportunities.
Understand of dynamics of digital marketing in China
Undertake research across China to understand trends of peers and partners.
Identify new opportunities, whether relating to the development of WeChat/WeCom features or new third-party relationships.
Skills/Knowledge/Competencies Required
Five (5) plus years’ project experience delivering WeChat/WeCom project initiatives
Working knowledge and experience with web programming language such as HTML 5, CSS, Java Script…
Experience in the Pharma industry and understanding of the regulatory environment is preferred.
Ability to translate future-state business capabilities and requirements into solution architecture requirements.
Strong collaboration and excellent oral and written communication skills in both English and Mandarin
Understanding and experience in deploying applications in cloud environments (preferably AWS)
Ability to work in complex matrix organization.
Ability to manage multiple conflicting priorities.
Excellent analytical and problem-solving skills
Ability to multi-task and create high quality deliverables.
Excellent organization and planning skills.
Other Requirements
Flexibility with work hours (early mornings, and late evenings expected)
在世界各地，我們熱衷於對重症患者的生活產生影響。通過在包容性文化中運用我們的個人才能和多樣化的觀點，我們共同的熱情，創新，緊迫性，責任感，包容性和正直價值觀發揮了我們每個同事的最大潛力。
必治妥施貴寶意識到平衡和靈活性在我們工作環境中的重要性。我們提供各種具有市場競爭力的福利，服務和項目，為員工提供追求工作與個人生活目標的資源。
Show more
Show less"
https://www.linkedin.com/jobs/view/senior-business-analyst-at-propetro-services-inc-3792169697,"Job Details
Job Location
307 OPERATIONS OFFICE - Midland, TX
Position Type
Experienced
Description
The Senior Business Analyst acts as a senior liaison between finance, operations and IT on major projects and reporting; identifies current business or financial gaps; and aids the Finance team with software roles and segregation of duties.
Assist in regular monitoring, maintenance, and analysis of high visibility projects
Identify trends that drive operations and communicate findings to appropriate business owners
Aid the Finance team with software roles and proper segregation of duties by maintaining familiarity with internal SOX controls
Assist with special projects and data compilation as necessary
Provide finance support for all new and ongoing strategic initiatives
Lead major project initiatives and meet agreed upon deadlines with little daily supervision
Define, measure and analyze agreed upon Key Performance Indicators (KPIs) as well as develop improvement plans
Maintain compliance with Health, Safety, and Environmental (HSE) policies by attending all required HSE training sessions, safety meetings, and always utilize proper Personal Protective Equipment (PPE)
Other job duties as assigned
Qualifications
Minimum 4 years of prior experience in financial or business systems highly preferred
Bachelor’s or Master’s degree in Accounting, Finance, Business Administration, or similar area of study, required. Experience will be considered in lieu of a degree.
Strong quantitative and analytical skills and the ability to interpret financial data, including financial statements, key financial ratios, valuation models
Advanced skills in Microsoft Office 365 applications (most notably excel, PowerPoint, and Word) and able to quickly learn other work-related software
Strong oral and written communication skills, can effectively interact with leaders and personnel at all levels of the organization
Highly organized and structured in approach to plan and prioritize workflow
Must be skilled at flowcharting and mapping objectives
Highly self-motivated and proactive
Physical Demands
The physical demands described here represent those required for an employee to successfully perform the role’s essential functions. Reasonable accommodation may be made for individuals with disabilities to perform their major responsibilities. While performing the duties of this job, the employee is regularly required to sit, stand, or walk; use hands to manipulate, handle, or feel; reach with hands and arms; stoop or bend; and talk or hear. The employee must occasionally lift and/or move up to 20 lbs.
Work Environment
The work environment characteristics described here represent environmental conditions an employee will encounter while performing the role’s essential functions. The noise level in some work environments can be moderate and an employee may encounter extreme weather conditions while performing major duties. Reasonable accommodation may be provided for individuals with disabilities to perform their major responsibilities.
Disclaimer
The information provided in this job description indicates the general nature and level of work performed by employees within the role’s classification. This job description is not to be interpreted as a comprehensive inventory of all duties, responsibilities, qualifications required of employees assigned to this role.
Show more
Show less"
https://www.linkedin.com/jobs/view/business-analyst-at-nr-consulting-3762820383,"Job Details
Title: Business Analyst
Location: Titusville, NJ (After Covid)
Job Description
Required skills:
Requirement Gathering
Analyzing and Documenting
Impact and Gap analysis
Use and business cases
Healthcare experience is needed
Show more
Show less"
https://www.linkedin.com/jobs/view/business-analyst-at-nr-consulting-3762819446,"Job Details
Title: Business Analyst
Location: Titusville, NJ (After Covid)
Job Description
Required skills:
Requirement Gathering
Analyzing and Documenting
Impact and Gap analysis
Use and business cases
Healthcare experience is needed
Show more
Show less"
https://www.linkedin.com/jobs/view/business-analyst-at-actalent-3802721299,"Job Title: Business Process Analyst
Job Description
Our client, a large Fortune 500 company, is seeking an experienced Business Process Analyst to join their rapidly expanding team. The selected candidate will have the opportunity to work in a cutting-edge technology environment. This role involves building use cases, writing, managing, and clarifying user stories, visualizations, and process flows for manufacturing and supporting business processes. The job holder will also manage and groom the site squad backlog, apply business process improvement methods for optimization, track site and squad metrics and build reports to measure progress, and ensure compliance requirements are met.
The work environment consists of a manufacturing facility with multiple projects taking place concurrently. While the majority of work will be conducted in an office setting, there may be opportunities to assist teams on the manufacturing floor.
Responsibilities
Build use cases, writes, manages and clarifies user stories, visualization and process flows for manufacturing process and business processes supporting manufacturing
Explain how requirements may be implemented from a functional standpoint and improve user experience
Manage and groom the site squad backlog by creating user stories and sprints ahead of squad with a clear definition of done and feature level deliverables aligned to a definition of readiness to enter sprints.
Apply Business process improvement methods for optimization
Track site and squad metrics and build reports to measure progress
Apply compliance requirements within scope of responsibility, ensures SDLC documentation, system configuration and compliance activities are up to date as required.
Understands portfolio of systems that the business users; may specialize in specific applications and as such hold deep product expertise
Support and/or facilitate site eco-system
Must
Requirement Gathering
Jira or other tracking software
Some sort of hardware knowledge (Physical product hardware, Servers, networks, etc.)
Plus
Experience with SDLC
Agile Environment
Experience within a manufacturing environment
Employee Value Proposition (EVP)
Ability to step into a potential growth opportunity
Quickly growing team
Cutting edge technology
Large fortune 500 company
This is a W2 contract position for a duration of 12 months, located in Palm Beach Gardens, Florida.
Diversity, Equity & Inclusion
At Actalent, Diversity And Inclusion Are a Bridge Towards The Equity And Success Of Our People. DE&I Are Embedded Into Our Culture Through
Hiring diverse talent
Maintaining an inclusive environment through persistent self-reflection
Building a culture of care, engagement, and recognition with clear outcomes
Ensuring growth opportunities for our people
Actalent is an equal opportunity employer.
About Actalent
Actalent connects passion with purpose. We help visionary companies advance their engineering and science initiatives through access to specialized experts that drive scale, innovation, and speed to market. With a network of almost 30,000 engineering and sciences consultants and more than 4,500 clients across the U.S., Canada, Asia, and Europe, Actalent serves many of the Fortune 500. An operating company of Allegis Group, the global leader in talent solutions, Actalent launched as a new specialized engineering and sciences services and workforce solutions brand in 2021.
Show more
Show less"
https://www.linkedin.com/jobs/view/senior-business-analyst-fraud-strategy-analytics-at-capital-one-3774775644,"Center 1 (19052), United States of America, McLean, VirginiaSenior Business Analyst - Fraud Strategy & Analytics
Summary:
As a Senior Business Analyst at Capital One, you will apply your strategic and analytical skills to major company challenges. You will team with world-class professionals to develop and test strategies that ultimately impact the bottom line. And you will do it all in a collaborative environment that values your insight, encourages you to take on new responsibility, promotes continuous learning, and rewards innovation.
Commercial Card and in particular Commercial Card Fraud is experiencing an exciting period of rapid innovation and growth as we innovate the Commercial Card line of business into a premier business solution across the industry. You will be challenged with unique and ever-evolving challenges and opportunities with a high level of exposure to senior leaders.
In this role, you will:
Lead and support fraud analysis and strategy development:
Identify and evaluate potential threats and vulnerabilities
Build rules strategies to strengthen our defenses while minimizing customer spend friction
Create compelling pitches with insights and case studies
Work with external partners in identifying innovation opportunities
Collaborate with the Investigations Team, Product team, Customer Development, Operations & Servicing, Business Strategy, and Legal
Routinely present to and influence a cross-functional Director+ group
General Responsibilities:
Analysis: Identify business challenges and opportunities for improvement and solve for them using analysis to make strategic or tactical recommendations
Product: Perform modeling/analytics to assist new product and pricing strategies for various lending products
Marketing: Support direct-to-consumer marketing efforts for select products, and strategic intent for products distributed through the retail channel. Help build targeted insights to inform the design and development of new customer experiences, as well as breakthrough technology and concepts designed to deliver on new go to market strategies
Credit Risk: Support step-change improvements in credit performance by connecting drivers of future consumer credit trends to historical behavior, creating risk models, and testing hypotheses using rigorous monitoring and analysis
Execution: Involve problem frame-works, develop hypotheses, test and analysis, solution development, scope operational feasibility, lead implementation efforts and develop a monitoring plan
Partnership: Work closely with colleagues across Capital One including: IT, Sales, Operations, Finance and others to drive improvement in quality, volume, service, and profitability
Strategic & analytic orientation: A proven track record of decision making and problem solving based on analytics. Conceptual thinking skills must be complemented by a strong quantitative orientation, given that a large part of the business is based on rigorous analytic marketing & credit risk management
Strong business judgment, leadership and integrity: He/she should be a tenacious decision maker, able to bring a healthy, aggressive, yet responsible approach to business
Strong communication skills: Impeccable written and oral communication credentials, coupled with strategic influencing skills and the ability to drive agreement through intellect, interpersonal and negotiation skills
Clear results orientation: display an intense focus on achieving both short and long term goals. He/she should be able to drive and execute an agenda in an uncertain and fluid environment
Successful track record of thriving in a fast paced, entrepreneurial and dynamic environment. Previous consulting experience is a plus
Basic Qualifications:
Bachelor’s Degree in any quantitative field (Business, Math, Economics, Finance, Statistics, Science, Engineering)
At least 1 year of experience in analysis
Preferred Qualifications:
Master’s Degree in Business or quantitative field such as Finance, Economics, Physical Sciences, Math, Statistics, Engineering
1+ years of experience in Statistical model building
1+ years of experience in market research
1+ years of experience in SQL querying
1+ years of experience with Python
1+ years of experience with Databricks
2+ years of experience in business analysis
1+ years of experience in consulting
Capital One will consider sponsoring a new qualified applicant for employment authorization for this position.
Capital One offers a comprehensive, competitive, and inclusive set of health, financial and other benefits that support your total well-being. Learn more at the Capital One Careers website . Eligibility varies based on full or part-time status, exempt or non-exempt status, and management level.
This role is expected to accept applications for a minimum of 5 business days.No agencies please. Capital One is an equal opportunity employer committed to diversity and inclusion in the workplace. All qualified applicants will receive consideration for employment without regard to sex (including pregnancy, childbirth or related medical conditions), race, color, age, national origin, religion, disability, genetic information, marital status, sexual orientation, gender identity, gender reassignment, citizenship, immigration status, protected veteran status, or any other basis prohibited under applicable federal, state or local law. Capital One promotes a drug-free workplace. Capital One will consider for employment qualified applicants with a criminal history in a manner consistent with the requirements of applicable laws regarding criminal background inquiries, including, to the extent applicable, Article 23-A of the New York Correction Law; San Francisco, California Police Code Article 49, Sections 4901-4920; New York City’s Fair Chance Act; Philadelphia’s Fair Criminal Records Screening Act; and other applicable federal, state, and local laws and regulations regarding criminal background inquiries.
If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation, please contact Capital One Recruiting at 1-800-304-9102 or via email at RecruitingAccommodation@capitalone.com . All information you provide will be kept confidential and will be used only to the extent required to provide needed reasonable accommodations.
For technical support or questions about Capital One's recruiting process, please send an email to Careers@capitalone.com
Capital One does not provide, endorse nor guarantee and is not liable for third-party products, services, educational tools or other information available through this site.
Capital One Financial is made up of several different entities. Please note that any position posted in Canada is for Capital One Canada, any position posted in the United Kingdom is for Capital One Europe and any position posted in the Philippines is for Capital One Philippines Service Corp. (COPSSC).
Show more
Show less"
https://www.linkedin.com/jobs/view/sr-business-analyst-workplace-analytics-at-capital-one-3774779241,"Center 3 (19075), United States of America, McLean, VirginiaSr. Business Analyst - Workplace Analytics
Summary:
Capital One is obsessed with recruiting and retaining the best people and having best-in-class workspaces, facilities, and amenity services is important to achieving that. As the Global Workplace Services team, we’re responsible for all four walls of our buildings—and everything in and around them. Our mission is to provide collaborative and secure environments that drive connection, innovation, and business success.
Within Global Workplace Services, Workplace Analytics uses data and technology to make magic happen with dashboards and spreadsheets, illuminating what’s actually happening in our spaces to improve the associate experience both today and in the future. You’ll partner with clients across Global Workplace Services as well as the Retail Bank to help them solve everyday business problems and monitor/optimize Capital One’s real estate footprint (which includes offices, branches, and cafes).
As a Senior Business Analyst at Capital One, you will apply your strategic and analytical skills to major company challenges. You will team with world-class professionals to develop and test strategies that ultimately impact the bottom line. And you will do it all in a collaborative environment that values your insight, encourages you to take on new responsibility, promotes continuous learning, and rewards innovation.
General Responsibilities:
Analysis: Identify business challenges and opportunities for improvement and solve for them using analysis to make strategic or tactical recommendations
Product: Perform modeling/analytics to assist new product and pricing strategies for various lending products
Marketing: Support direct-to-consumer marketing efforts for select products, and strategic intent for products distributed through the retail channel. Help build targeted insights to inform the design and development of new customer experiences, as well as breakthrough technology and concepts designed to deliver on new go to market strategies
Credit Risk: Support step-change improvements in credit performance by connecting drivers of future consumer credit trends to historical behavior, creating risk models, and testing hypotheses using rigorous monitoring and analysis
Execution: Involve problem frame-works, develop hypotheses, test and analysis, solution development, scope operational feasibility, lead implementation efforts and develop a monitoring plan
Partnership: Work closely with colleagues across Capital One including: IT, Sales, Operations, Finance and others to drive improvement in quality, volume, service, and profitability
Strategic & analytic orientation: A proven track record of decision making and problem solving based on analytics. Conceptual thinking skills must be complemented by a strong quantitative orientation, given that a large part of the business is based on rigorous analytic marketing & credit risk management
Strong business judgment, leadership and integrity: He/she should be a tenacious decision maker, able to bring a healthy, aggressive, yet responsible approach to business
Strong communication skills: Impeccable written and oral communication credentials, coupled with strategic influencing skills and the ability to drive agreement through intellect, interpersonal and negotiation skills
Clear results orientation: display an intense focus on achieving both short and long term goals. He/she should be able to drive and execute an agenda in an uncertain and fluid environment
Successful track record of thriving in a fast paced, entrepreneurial and dynamic environment. Previous consulting experience is a plus
Basic Qualifications:
Bachelor’s Degree in any quantitative field (Business, Math, Economics, Finance, Statistics, Science, Engineering)
At least 1 year of experience in analysis
Preferred Qualifications:
Master’s Degree in Business or quantitative field such as Finance, Economics, Physical Sciences, Math, Statistics, Engineering
1+ years of experience in Statistical model building
1+ years of experience in market research
1+ years of experience in SQL querying
2+ years of experience in business analysis
1+ years of experience in consulting
Capital One will consider sponsoring a new qualified applicant for employment authorization for this position.
Capital One offers a comprehensive, competitive, and inclusive set of health, financial and other benefits that support your total well-being. Learn more at the Capital One Careers website . Eligibility varies based on full or part-time status, exempt or non-exempt status, and management level.
This role is expected to accept applications for a minimum of 5 business days.No agencies please. Capital One is an equal opportunity employer committed to diversity and inclusion in the workplace. All qualified applicants will receive consideration for employment without regard to sex (including pregnancy, childbirth or related medical conditions), race, color, age, national origin, religion, disability, genetic information, marital status, sexual orientation, gender identity, gender reassignment, citizenship, immigration status, protected veteran status, or any other basis prohibited under applicable federal, state or local law. Capital One promotes a drug-free workplace. Capital One will consider for employment qualified applicants with a criminal history in a manner consistent with the requirements of applicable laws regarding criminal background inquiries, including, to the extent applicable, Article 23-A of the New York Correction Law; San Francisco, California Police Code Article 49, Sections 4901-4920; New York City’s Fair Chance Act; Philadelphia’s Fair Criminal Records Screening Act; and other applicable federal, state, and local laws and regulations regarding criminal background inquiries.
If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation, please contact Capital One Recruiting at 1-800-304-9102 or via email at RecruitingAccommodation@capitalone.com . All information you provide will be kept confidential and will be used only to the extent required to provide needed reasonable accommodations.
For technical support or questions about Capital One's recruiting process, please send an email to Careers@capitalone.com
Capital One does not provide, endorse nor guarantee and is not liable for third-party products, services, educational tools or other information available through this site.
Capital One Financial is made up of several different entities. Please note that any position posted in Canada is for Capital One Canada, any position posted in the United Kingdom is for Capital One Europe and any position posted in the Philippines is for Capital One Philippines Service Corp. (COPSSC).
Show more
Show less"
https://www.linkedin.com/jobs/view/business-analyst-at-actalent-3802716716,"Job Title: Business Process Analyst
Job Description
Our client, a large Fortune 500 company, is seeking an experienced Business Process Analyst to join their rapidly expanding team. The selected candidate will have the opportunity to work in a cutting-edge technology environment. This role involves building use cases, writing, managing, and clarifying user stories, visualizations, and process flows for manufacturing and supporting business processes. The job holder will also manage and groom the site squad backlog, apply business process improvement methods for optimization, track site and squad metrics and build reports to measure progress, and ensure compliance requirements are met.
The work environment consists of a manufacturing facility with multiple projects taking place concurrently. While the majority of work will be conducted in an office setting, there may be opportunities to assist teams on the manufacturing floor.
Responsibilities
Build use cases, writes, manages and clarifies user stories, visualization and process flows for manufacturing process and business processes supporting manufacturing
Explain how requirements may be implemented from a functional standpoint and improve user experience
Manage and groom the site squad backlog by creating user stories and sprints ahead of squad with a clear definition of done and feature level deliverables aligned to a definition of readiness to enter sprints.
Apply Business process improvement methods for optimization
Track site and squad metrics and build reports to measure progress
Apply compliance requirements within scope of responsibility, ensures SDLC documentation, system configuration and compliance activities are up to date as required.
Understands portfolio of systems that the business users; may specialize in specific applications and as such hold deep product expertise
Support and/or facilitate site eco-system
Must
Requirement Gathering
Jira or other tracking software
Some sort of hardware knowledge (Physical product hardware, Servers, networks, etc.)
Plus
Experience with SDLC
Agile Environment
Experience within a manufacturing environment
Employee Value Proposition (EVP)
Ability to step into a potential growth opportunity
Quickly growing team
Cutting edge technology
Large fortune 500 company
This is a W2 contract position for a duration of 12 months, located in Palm Beach Gardens, Florida.
Diversity, Equity & Inclusion
At Actalent, Diversity And Inclusion Are a Bridge Towards The Equity And Success Of Our People. DE&I Are Embedded Into Our Culture Through
Hiring diverse talent
Maintaining an inclusive environment through persistent self-reflection
Building a culture of care, engagement, and recognition with clear outcomes
Ensuring growth opportunities for our people
Actalent is an equal opportunity employer.
About Actalent
Actalent connects passion with purpose. We help visionary companies advance their engineering and science initiatives through access to specialized experts that drive scale, innovation, and speed to market. With a network of almost 30,000 engineering and sciences consultants and more than 4,500 clients across the U.S., Canada, Asia, and Europe, Actalent serves many of the Fortune 500. An operating company of Allegis Group, the global leader in talent solutions, Actalent launched as a new specialized engineering and sciences services and workforce solutions brand in 2021.
Show more
Show less"
