job_link,job_skills
https://www.linkedin.com/jobs/view/business-analyst-at-tekintegral-3793685807,"Business Analysis, Functional Requirements, NonFunctional Requirements, Software Development Artifacts, Context Diagrams, Use Cases, Swim Lane Diagrams, Report Specifications, Wireframes, User Interface Specifications, NonFunctional Requirements Specifications, JAD Sessions, Walkthroughs, Test Plans, Test Cases, User Acceptance Testing, Requirements Management Plan, Requirements Traceability, Requirements Baselines, Requirements Change Control, Application Integration, Data Integration, Mobile Applications, Asynchronously Connected Applications, CBAP Certification, ITS Security Agreements, DEC Confidentiality and NonDisclosure Agreement (CNDA), Internal Controls, Prevention of Workplace Violence, Sexual Harassment Prevention, Information Security, Knowledge Transfer Plan"
https://www.linkedin.com/jobs/view/business-analyst-at-securitas-security-services-usa-inc-3801023978,"Business Analysis, Data Analysis, Financial Analysis, Decision Making, Advanced Education, Budgeting, Business Planning, Profitability, Data Interpretation, Communication, Reporting"
https://www.linkedin.com/jobs/view/business-analyst-cedar-falls-iowa-roh-at-executive-staff-recruiters-esr-healthcare-3618650818,"Business Analyst, Life Insurance Domain, Good Life & Annuities Insurance, Policy System, Billing/Collections, Product System, Reports/Processing, Agency/Commissions, Policy Admin System, Lifepro, Azure Devops, Agile, Life insurance Certification"
https://uk.linkedin.com/jobs/view/business-analyst-west-lothian-civic-centre-476-04-at-matchstick-dev-3803889726,"Business analysis, Financial planning, Budget monitoring, Financial reporting, Communication, Corporate issues, Environmental factors, Political factors, Performance standards, Project management, Business information, Business models, Financial models, Degree in business or finance, Planning skills, Organizational skills, Prioritization, Written skills, Oral skills, IT skills, Spreadsheets, Accounting software"
https://www.linkedin.com/jobs/view/business-analyst-at-sra-staffing-sra-group-3796727969,"Business Analyst, Communication, Leadership, Problem Solving, Documentation, Change Management, Quality Control, Elicitation, Validation, Requirements Gathering, Test Strategy, Test Planning, Test Coordination, Technical Writing, End User Documentation, Facilitation, Stakeholder Engagement, Knowledge Management, Metrics, KPIs, Data Integration, Reporting, Complex Environment, MultiEnterprise, Difficult Stakeholders, Conceptual Thinking, Consulting, Cooperative Relationships, Client Knowledge Building, Organizational Change Management, Health Sector, Certified Business Analysis Professional (CBAP)"
https://www.linkedin.com/jobs/view/business-analyst-at-tekintegral-3793691182,"Financial Management System, Medicaid Enterprise System, Oracle EBS, ThirdParty Liability, MS Excel, Visio, PowerPoint, Project Management, Project Reporting, Brainstorming, Multitasking, Communication, Facilitation, Presentation, Business Requirements Gathering, Automated Workflow Systems, Medicaid Knowledge"
https://www.linkedin.com/jobs/view/business-analyst-at-people-tech-group-inc-3790964938,"Business Analysis, Requirements Gathering, Workflow Diagrams, Jira, System Testing, Documentation, Stakeholder Communication, Market Research, Stakeholder Interviews, Data Analysis"
https://www.linkedin.com/jobs/view/business-analyst-at-sra-staffing-sra-group-3760340703,"Business Analysis, Communication Skills, Leadership, Problem Solving, Documentation Standards, Change Management, Quality Control, Eliciting Requirements, Validating Requirements, Presentations, Test Strategies, Test Plans, Technical Writing, End User Documentation, Facilitation, Knowledge Management, Metrics, KPI's, Data Integration, Reporting, Complex Issue Communication, Relationship Building, Conceptual Thinking, Cooperative Working Relationships, Capacity Building, Test Activity Coordination, Organizational Change Management, Health Sector Experience, Certified Business Analysis Professional"
https://www.linkedin.com/jobs/view/senior-business-analyst-sap-logistics-at-amick-brown-sap-cloud-technologies-and-business-intelligence-staffing-consulting-3803410505,"SAP ECC Logistics, SAP LE, SAP OTC, EDI Integration, SAP Supply Chain, SAP Logistics Execution, ERP, Data Analytics, Information Security, Application Development, Networking, Cloud Computing, Business Systems Analysis, Business Requirements, System Functional Specifications, Unit Testing, Integration Testing, Acceptance Testing, Automated Systems Design, Consultation, CrossFunctional Team Leadership, Analytical Skills, ProblemSolving Skills, Conceptual Skills, Verbal Communication Skills, Written Communication Skills, Teamwork, Independent Work, SAP Implementation, SAP Support"
https://www.linkedin.com/jobs/view/business-analyst-with-experience-in-facets-in-des-moines-ia-h4ead-or-gc-only-onsite-at-sonitalent-corp-3802674472,"Business Analyst, Facets, Facets Batch Processes, SQL Server, Healthcare, Data model, Core batches, PL/SQL, ANSI SQL, Requirements analysis, Solution design, Implementation, Technical support, Crossfunctional collaboration, Industry trends, Best practices"
https://www.linkedin.com/jobs/view/lead-business-analyst-it-at-infotree-global-solutions-3736690030,"SAE standard CAN communication protocols, Agile, SCRUM, Sprint planning, Data analysis, Data validation, Systems design, Systems integration, Systems testing, Troubleshooting, Communication, Documentation, Problemsolving, Decisionmaking, Adaptability, Leadership, Mentoring, Training, Bachelor's degree, 8+ years of business analyst experience, 5+ years of lead experience"
https://www.linkedin.com/jobs/view/business-analyst-401k-at-dice-3804441263,"Business Analysis, Waterfall methodology, OmniPlus, COBOL, Business requirements, Functional requirements, Scope definition, Requirements validation, Software development lifecycle, Project management, Release management, Technology evaluation, System architecture, Business process improvement, Test planning, Stakeholder communication, Functional design, Building, Testing, Minimum 5 years of experience, Education: No Degree Required"
https://www.linkedin.com/jobs/view/business-analyst-at-hsk-technologies-inc-3792393838,"Technical Standards and Policies, System Scopes and Objectives, Data Collection and Analysis, Process Change Integration, Strategic Partnerships, Strategic Plans Development, Business and User Needs Analysis, Technical Business System Solutions, Customer and Stakeholder Management, Contracts Establishment, Bachelor's Degree in Business, Business Analyst Experience, Leadership and Facilitation Skills, Data Analysis and Findings, Creative and Disciplined Thinking, Project Management Skills, Minimal Supervision and Credibility Building, Professionalism and Confidentiality, Proposal and Solution Presentation, MS Office Suite Proficiency, Project Management Theories and Practices, Leadership and Influence Skills, Oral and Written Communication, Human Resources Management"
https://www.linkedin.com/jobs/view/information-technology-business-analyst-at-appleone-employment-services-3801549132,"ERP, Shopify, Ecommerce, Data Analysis, Business Reporting, Database Administration, Troubleshooting, Executive Dashboards, Business Systems, Technical Systems, Business Models, Continuous Improvement, IT Products, IT Services, Coordination, Cooperation"
https://www.linkedin.com/jobs/view/business-analyst-position-at-steneral-consulting-3762859147,"Business Analyst, 5+ years experience, Technical, Multiple projects simultaneously, Little supervision, Gather requirements, Write requirements, Mockup tools, English language, Document, Stakeholder signoff, Clarify specifications, SDLC, Test, Intime delivery, Accurate delivery, Onsite (Fairfield NJ), WFH (2 days a week), US citizen"
https://uk.linkedin.com/jobs/view/business-analyst-at-nes-fircroft-3803773031,"Business Analysis, Software Systems, DataDriven, Problem Solving, Requirements Gathering, Project Management, Communication, Stakeholder Engagement, Process Improvement, Change Management, Writing, Documentation, Technical Support, Visio, Excel, Financial Analysis, Agile, Recruitment, Time Management, Independent Work, Team Collaboration, Leadership"
https://www.linkedin.com/jobs/view/associate-business-analyst-at-brooksource-3797003373,"Associate Business Analyst, Billing Design, Analysis, Documentation, Billing Solutions, ICOMS, CSG, SQL, Excel, Data Standards, MEC, Gateway, Visio, Project, BA/BS, Information Technology, Computer Science"
https://www.linkedin.com/jobs/view/technical-business-analyst-at-nbcuniversal-3787520050,"Technical Business Analyst, Data Mining, Troubleshooting, Databases, SQL, AWS, DynamoDB, Python, Looker, Java, Continuous Delivery, Data Requirements, Validation, Agile Software Development, Jira, Confluence, Reliability, Performance, Hybrid Work, Benefits, Equal Employment Opportunity, Reasonable Accommodation"
https://www.linkedin.com/jobs/view/business-analyst-at-jobot-3802860534,"Financial analysis, Budgeting, Forecasting, Data analysis, Financial software, Databases, Communication skills, Teamwork, Problemsolving skills, Business analysis, Accounting, Financial reporting, Strategic planning skills, Market research, Engineering knowledge"
https://ca.linkedin.com/jobs/view/senior-business-analyst-at-the-ottawa-hospital-3799271585,"Business Needs Analysis, Requirements Gathering, Scope and Objectives Definition, Solution Recommendations, Business Process Improvements, Technology Implementation, Application System Components Analysis, Business Requirements Translation, Project Management, System Implementation, Solution Design, Multidisciplinary Team Leadership, Analytical Skills, Problem Solving, Critical Thinking, Decision Making, Communication Skills, Organizational Skills, Presentation Skills, Interpersonal Skills, Leadership Skills, Microsoft Office Suite, Office 365 Workloads Customization, SharePoint Online, Exchange Online, MS Bookings, MS Forms, Power Platform, Power BI, Power Automate, Power Apps, Collaborative Solution Design, Data Manipulation, Excel, Power BI, Supervisory Experience, Report Creation, Clinical Workflows Knowledge, Process Documentation, Procedure Communication, Quality Assurance, Software Project Life Cycle, Development Teams Interaction, Regional Initiatives Experience, Champlain LHIN, CRM Software, User Community Engagement"
https://ca.linkedin.com/jobs/view/senior-business-analyst-at-adga-group-3689217676,"Business Case Analytics, Cyber, JCIS Capabilities, Data Dictionary, Business Architecture Methodologies, RUP, TOGAF, Business Transformation Initiatives, Business Process Improvement, Business Strategies, Organizational Mandates, Business Architecture Methodologies, Rational Unified Process (RUP), The Open Group Architecture Framework (TOGAF)"
https://www.linkedin.com/jobs/view/technical-business-analyst-at-estaffing-inc-3799311095,"Commerce, Customer experience, System capabilities, API's/Graphics, PostMan, GraphiQL, Swagger GUI tools, JSON, REST/Web, Functional/technical documentation, Java, .Net, Microservices, Rally, Jira, Software development"
https://www.linkedin.com/jobs/view/operations-business-analyst-at-credit-union-of-denver-3794659387,"Business Analysis, Core Conversion, Data Analysis, Project Management, Collaboration, Program Development, Program Implementation, Customer Experience, Sales, Marketing, Efficiency, Member Satisfaction"
https://www.linkedin.com/jobs/view/financial-analyst-%E2%80%93-franchise-business-analyst-at-accruepartners-3800607217,"Business, Financial analysis, Forecasting, Budgeting, KPI, Franchising, Business growth, Franchise marketing, Market data/trend analysis, Communication skills"
https://www.linkedin.com/jobs/view/it-business-analyst-hybrid-at-liberty-personnel-services-inc-3780558341,"IT business analysis, Manufacturing, Distribution, ERP (Enterprise resource planning), Accounting, Sales, Operations, Shipping, Distribution, Internal custom application support, Resume writing"
https://www.linkedin.com/jobs/view/senior-business-analyst-at-pacific-northwest-university-of-health-sciences-3797298737,"Power Automate, Azure, Microsoft 365, PowerBI, SQL, Lean Six Sigma, BPM, TQM, Kaizen, Business Analyst, Project Management, Financial Systems, Human Resources Systems, Administrative Systems, Process Improvement, Problem Solving, Communication, Decision Making"
https://www.linkedin.com/jobs/view/business-analyst-at-dmvtek-3736015022,"Business Systems Analysis, Elicitation of System and User Requirements, Requirements Gathering, Business Process Reengineering, Visio, Test Conditions Test Cases and Test Scenarios, Fit Gap Analysis, Project Management Software (Microsoft Project or Clarity), Business Requirements Tracking Tool, Systems Process and Data Mapping, AGILE, Agile Alignment within BABOK, Organization Experience, Strong Communication and Leadership Skills, Influence Collaboration and Negotiation, Collaboration with Supporting Resources, Oral and Written Skills, Meeting and Work Session Facilitation, Independent and Team Work, Time and Resource Management, Stakeholder Engagement, Business Process Flows, English Language Proficiency, Analytical Planning Problem Solving and DecisionMaking Skills"
https://www.linkedin.com/jobs/view/id-itd-business-analyst-software-implementation-upgrade-projects-at-anveta-inc-3706384480,"Business Analysis, Software Implementation, Software Upgrade, Requirements Gathering, Business Process Documentation, Workflow Creation, Use Case Development, User Story Creation, Test Scenario Development, Functional Testing, Gap Analysis, Communication, Reporting, Solution Evaluation, Vendor Collaboration, Stakeholder Liaison, Project Monitoring, Microsoft Office Suite (Word Excel Visio PowerPoint), Technical Documentation, User Requirements, System Requirements, Workflow Diagrams, Prototyping, Wireframing, User Guides, Training Guides, Process Modeling, Process Analysis, Process Reengineering, Requirements Matrix Management, User Acceptance Testing, Agile Methodologies, Scrum, Jira, Confluence, Git, GitHub, SQL, NoSQL, Cloud Computing, AWS, Azure, GCP"
https://www.linkedin.com/jobs/view/sr-business-analyst-with-insurance-at-keylent-inc-3768060690,"Business Analysis, Insurance, Property & Casualty, P&C"
https://www.linkedin.com/jobs/view/business-analyst-sr-medical-group-corporate-ft-day-at-prisma-health-3802804485,"Accounting, Finance, Budgeting, Financial Analysis, Business Planning, Data Analysis, Prisma Health Data Systems, Revenue Cycle Experience, Process Improvement Tools, Budgeting Software, Financial Software, Microsoft Office Suite, SQL, Strong Communication Skills, Decision Making, Problem Solving, Leadership, Bachelor's Degree in Accounting Finance or Business, 5 Years Finance Accounting or related Experience, 2 Years Experience with Organization"
https://www.linkedin.com/jobs/view/business-analyst-at-hexaquest-global-3782829212,"FLAIR system, Legacy mainframe application, Adabas, DB2, Business analysis, Business strategies, Software, Unit testing, User acceptance testing, Test reports, Business requirements, Technical requirements, Communication"
https://www.linkedin.com/jobs/view/guidewire-business-analyst-senior-associate-at-pwc-3801109050,"PwC Professional, Agile methodologies, Kanban, Scrum, Scaled Agile Framework (SAFe), Insurance company, Property and casualty insurance, Policy administration, Claim management, Customer billing, Agency / customer portals, Reinsurance, Enterprise data warehouse, Document management systems, Process maps, Business requirements, Target Operating Models, Reporting structures to management, Formal documenting functions, Process documentation, Writing, Designing, Coordination"
https://www.linkedin.com/jobs/view/business-analyst-with-healthcare-revenue-cycle-management-at-tvs-next-3798659604,"Business Analysis, Healthcare Revenue Cycle Management, Agile Environment, Jira, Stakeholder Management, User Story Generation, Requirements Analysis, User Acceptance Testing (UAT), Project Management, Agile Process, Documentation, Presentation Skills"
https://au.linkedin.com/jobs/view/business-analyst-at-michael-page-3672500595,"Business analysis, Functional requirements, Use cases, Reporting, Nonfunctional requirements, Transitional requirements, Project strategy assessments, Requirements specifications, Feasibility studies, Functional specifications, User requirements, Concise documentation, Testable requirements, User cases, Models, Diagrams, Traceability matrices, SharePoint, Test strategies, Test plans, Test cases, Change activities, IT enhancement technology capabilities, ITIL, Essential 8 program, O365 intune, PowerBI dashboard building, Desktop support, System administration, Unified desktop security management, Application Control, Desktop 3rd party application patching, OS patching, CIS compliance, SOE building, EMR implementation, Waterfall, Agile, Hybrid models"
https://www.linkedin.com/jobs/view/sr-business-analyst-at-albany-ny-at-sligo-software-solutions-inc-3799077220,"Business Analyst, Business Process Analysis, System Analysis, Functional Design, User Testing, Methodologies, Standards, Requirements Elicitation, Business Requirements Documentation, FitGap Analysis, Test Scenarios, Test Scripts, Test Plans, UML, Microsoft Visio, Graphical User Interface (GUI), Joint Application Development, User Acceptance Testing, Team Foundation Server, Azure Devops, Social Service Programs, Food Stamps, Medicaid, HEAP, TANF, Housing, Bachelors' Degree"
https://www.linkedin.com/jobs/view/it-business-analyst-at-firstpro-inc-3802165854,"IT Business Analyst, Web Projects, JIRA, UX/UI, BRD, Business Process Documentation, Jira Environments, Business Requirements Translation, Development Tasks/Stories, Stakeholder Engagement, Meeting Leadership, Pertinent Questions, Interpersonal Skills, Relationship Building"
https://www.linkedin.com/jobs/view/sr-business-analyst-at-sligo-software-solutions-inc-3800245010,"Business Analysis, Documentation, Testing, Support, Application Development, Maintenance, Process Modeling, Functional Requirements, System Requirements, Test Plans, Test Cases, Training Plans, User Acceptance Testing, Regression Testing, Defect Tracking, SQL Scripting, Criminal Justice Processing, Statistical Reporting, Disposition Processing, Fingerprint Identification, Criminal History, Sex Offender Management, Wanted/Missing Persons Tracking, Law Enforcement Applications, HP Quality Center/ALM, 12+ Years of Experience, Onsite Work, 84 Months of Experience in Eliciting/Extracting Business Requirements, 84 Months of Experience in Developing/Maintaining Test Plans and Test Cases, 24 Months of Experience in Using HP Quality Center/ALM, 48 Months of Experience in Writing and Tuning SQL Scripts, 24 Months of Experience in Criminal Justice Processing Systems"
https://www.linkedin.com/jobs/view/business-analyst-at-stellent-it-3793663077,"Data analysis, Graphic representations, Business requirements, Functional requirements, Qualityofservice (QoS) requirements, Stakeholder requirements, Report specifications, Requirements traceability matrix, Structured Query Language (SQL), Facilitated workshops, Formal notation (BPMN), Microsoft Office, Microsoft Visio, Software Design Tools"
https://www.linkedin.com/jobs/view/business-analyst-group-insurance-exp-at-accroid-inc-3800281022,"Business Analysis, Group Insurance, SQL, Data Analysis, MS Suite, Diagramming, BA Call Notes, Technical Aptitude, System Change Management, Insurance Experience, Process to Technical Implementation, BusinessTechnology Liaison, Communication Skills, Organizational Skills, Technical Experience, Technology Understanding"
https://www.linkedin.com/jobs/view/senior-business-analyst-at-robert-half-3798873166,"Financial Analysis, SAP, Microsoft Excel, Power BI, Forecasting, Budgeting, CapEx, Ad Hoc Analysis, Month End Close, Financial Planning, Bachelor's degree (accounting finance), Manufacturing industry experience"
https://www.linkedin.com/jobs/view/business-analyst-at-stellent-it-3793664120,"Power Platform, Advanced Excel, Reporting, Power BI Dashboards, SharePoint Integration, PowerApps, Power BI Apps Reports and Datasets Development and Maintenance, Data Resources Maintenance, Manual Workflows Optimization, User Requirements Gathering and Documentation, Power BI PowerApps and Power Automate Training, Excel Functions and Formulas, Data Analysis Cleaning Transformation Manipulation and Interpretation, Data Sources Consumption, Attention to Detail, ProblemSolving and Troubleshooting Skills, Resilience and Ability to Achieve Results, Continuous Learning and Improvement, FutureFocused Vision for DataRelated Processes and Practices, Bachelor's in Information Technology, ServiceNow, AWS Services and Data Technologies, Data Lake Solutions Design and Implementation, SQL and Statistical Software (R Python), Airline Industry Experience"
https://www.linkedin.com/jobs/view/business-analyst-cbap-certified-at-acs-consultancy-services-inc-3736037894,"Business Analysis, CBAP certification, Stakeholder Analysis, Functional Requirements, NonFunctional Requirements, Software Development Artifacts, Context Diagrams, Textual Use Cases, Swim Lane Diagrams, Report Specifications, Wireframes, User Interface Specifications, Requirement Workshops, JAD Sessions, Structured Walkthroughs, Effective Communication, Test Plans, Test Cases, Defect Management, User Acceptance Testing, Requirements Management Lifecycle, Requirements Management Plan, Traceability, Requirements Baselines, Change Control, Health Care Applications, Billing Applications"
https://uk.linkedin.com/jobs/view/business-analyst-permanent-wigan-manchester-at-oliver-bernard-3793849394,"Business Analyst, Requirements Gathering, Running Workshops, Understanding User Stories, Stakeholder Communication, Supply Chain Experience, Home Appliance Solutions Experience"
https://www.linkedin.com/jobs/view/business-analyst-at-dsv-global-transport-and-logistics-3779758010,"Microsoft Excel, Power BI, Analytical thinking, Conceptual thinking, Business analysis, Process improvement, Automation, Modernization, Communication, Requirements analysis, Documentation, Crossfunctional collaboration, Stakeholder engagement, Leadership, Training, Coaching, Guidance, Resource allocation, Cost efficiency, Project management, Project planning, Performance monitoring, Prioritization, Stakeholder liaison, Resource management, Deliverables monitoring, Project completion, Quoting, RFP/RFI responses, Sales demonstration tools, Sales presentations, New accounts implementation, Profile maintenance, SOP maintenance, Client communication, Technical presentations, Industry trends, Government regulations, Sales lead qualification, Cargowise 1 reporting, National sales support, Microsoft Word, Microsoft Outlook"
https://www.linkedin.com/jobs/view/it-business-analyst-at-independent-bank-3768498332,"Business Analysis, REST API, SOAP API, System Integration, Solution Architecture, Application Integration, Automation, Business Process Optimization, Workflow Efficiency, Data Analysis, Systems Requirements, Business Requirements, Technical Solutions, Communication, Negotiation, Time Management, Organization, ProblemSolving, Data Evaluation, Requirements Gathering, Stakeholder Engagement"
https://uk.linkedin.com/jobs/view/business-analyst-at-bristow-holland-tech-recruitment-3805253301,"Business Analyst, IT, Business Change, Project Management, Stakeholder Management, Requirements Gathering, Requirements Analysis, Requirements Documentation, Change Management, Waterfall, Prince2, Agile, BCS Diploma in Business Analysis, Financial Services"
https://uk.linkedin.com/jobs/view/business-analyst-at-focus-search-selection-3792278324,"Business Analyst, KPIs, Data analysis, Documentation, New initiatives, Stakeholder support, Commercial skills, Technical skills, Requirements gathering, Structured change environment, Business process analysis, Data migration, Data acquisition, Data warehouse ingestion, Requirements management, Business requirements documents, Microsoft Office, Adaptability, Prioritization, Influencing, Negotiation, Working relationships, Market leader"
https://uk.linkedin.com/jobs/view/business-analyst-at-focus-search-selection-3792283031,"Business Analysis, KPIs, Data Analysis, Systems and Processes Documentation, New Initiatives, Stakeholder Support, Commercial Skills, Technical Skills, Requirements Gathering, Requirements Documentation, Structured Change Environment, Business Requirements Capture, Workshops, Interviews, Business Problem Identification, Opportunity Identification, AsIs Business Process Review, Process Improvement, ToBe Processes Development, Data Migration, Data Acquisition, Data Warehouse Integration, Requirements Management, Change Management, HighLevel Business Requirements, Detailed Business Requirements, Clear and Concise Documentation, Adaptability, Prioritization, Influencing Skills, Negotiation Skills, Relationship Building, Microsoft Office Suite"
https://www.linkedin.com/jobs/view/business-analyst-shared-product-owner-at-e-it-3793660305,"Business Analysis, Business Process Mapping, Visio, BPMN, Data Analysis, Microsoft Excel, Data Modeling, Data Dictionaries, User Experience, System Analysis, Process Redesign, Planning, Stakeholder Engagement, Capital Markets, IIBA Certification, Product Vision, Scrum, User Personas, Subject Matter Experts, Backlog Prioritization, Agile, Communication, Presentation, Leadership, Organization, Time Management, Analytical Thinking, Problem Solving, Creativity, Attention to Detail"
https://uk.linkedin.com/jobs/view/business-analyst-at-focus-search-selection-3789435757,"KPI's, Management Information, Data Analysis, Systems and Processes Documentation, Business Requirements Identification and Documentation, Structured Change Environment, Business Analysis Tools and Techniques, Process Improvement, Data Migration and Acquisition, Data Analysis for Data Warehouse, Requirements Management, Business Requirements Documents, Microsoft Office Packages, Adaptability to Changing Environment, Influencing and Negotiation Skills, Strong Working Relationships with Business and IT, Verbal and Written Communication Skills"
https://www.linkedin.com/jobs/view/business-analyst-2-at-idr-inc-3802377972,"Business Analysis, Business Intelligence, LookML, SQL, Data Warehousing, ETL Scripting, Data Migration, Cloud Services, BigQuery, Cloud Architecture, CustomerFacing Roles"
https://www.linkedin.com/jobs/view/business-analyst-strategic-procurement-at-university-of-rhode-island-3799308707,"Accounting, Auditing, Microsoft Office, Excel, Word, PowerPoint, Oracle, PeopleSoft, Workday, Travel and expense reporting software, Verbal communication, Written communication, Interpersonal skills, Proficiency in working with diverse groups, Ability to interpret policies and regulations, Training experience, Presentation skills"
https://www.linkedin.com/jobs/view/business-analyst-at-synergisticit-3767589872,"Java, Spring boot, Microservices, REST API, Software development life cycle, Core Java, Javascript, C++, Software programming, Statistics, Python, Data visualization tools, NLP, Text mining, Tableau, Time series analysis, Communication skills, Written communication skills, Verbal communication skills, Technical competency, Skill enhancement, Computer Science, Computer Engineering, Electrical Engineering, Information Systems, IT, Bachelor's degree, Master's degree"
https://www.linkedin.com/jobs/view/business-analyst-at-nr-consulting-3762818514,"SAP, SFDC, AGILE, Scrum, JIRA, Project Management"
https://www.linkedin.com/jobs/view/functional-business-analyst-at-steneral-consulting-3750620389,"Requirements Management, Elicitation, RAID, Traceability, Testing, Validation, Functional Design, User Interface Design, Business Process Design, Business Case Development, Business Process Change Management, Stakeholder Management, Communication Planning, Change Management, Solution Evaluation, Business Readiness, ROI, Benefit Realization, User Acceptance Testing, Process Optimization, IT Architecture, Delivery and Support, Testing Approach, Change Management Planning, Communication Delivery"
https://www.linkedin.com/jobs/view/business-analyst-at-apexon-3800278853,"Business Analysis, Agile Methodology, User Stories, Azure DevOps, Business Process Design, Requirement's Analysis, Technical Design, JAVA, .net Framework, asp.net, .NET Core, CSS, MVC, C++, C#.net, VB.net, JavaScript, ThreeTier Architecture, Distributed Architecture, Centralized Architecture, Microservices, REST API, Statements of Work, Total Cost of Ownership, Oracle, Microsoft SQL Server, Business Analysis Methodologies, Process Modeling, IT Project Planning, Development, Implementation, Project Management, PMI, Agile, CMMI, Business Process Reengineering, Computer Programming, Data Modeling, ObjectOriented Programming, Application Development Environments, Project Estimation, Planning, Forecasting, Business Requirements, Functional Requirements, Technical Requirements, MS Office, MS Project, Visio, Request for Proposals, IT Procurement, Data Gathering, Requirements Gathering, JAD Sessions, JAR Sessions, Swim Lanes, Sequence Diagrams, Use Cases, Complex Business Problems, Bachelor's Degree"
https://www.linkedin.com/jobs/view/senior-it-business-analyst-at-ascend-federal-credit-union-3803523035,"Credit Union, Business Analysis, Project Management, Requirements Gathering, Documentation, Communication, Collaboration, Problem Solving, Analytical Thinking, Technical Writing, Presentation Skills, Working with Confidential Information, SelfStarter, Ability to Manage Own Schedule, Project Management Experience, Reliable Attendance, Bachelor's Degree in Business Administration Accounting MIS Computer Science Industrial Engineering or related field, CBAP Certified Business Analysis Professional (preferred), CCBA Certification of Competency in Business Analysis (preferred), 58 years Progressively responsible experience in internal business and/or technical analysis, 35 years Experience with Financial Institutions (preferred), 35 years Experience with process engineering (preferred), 35 years Experience with various forms of documentation formats and documentation tools (Word Excel Powerpoint Visio etc.), Word, Excel, Powerpoint, Visio"
https://www.linkedin.com/jobs/view/business-analyst-onsite-position-inperson-interview-must-at-parin-technologies-3798704803,"Business Analyst, Technical Writing, Data Analysis, Reporting, System Design, Process Improvement, User Needs Analysis, Business Systems, Project Management, Leadership, Communication, Collaboration, Problem Solving, Project Management, Critical Thinking, Stakeholder Management, MS Office Suite (Excel Visio PowerPoint Project Word), UI/UX Design (nice to have)"
https://www.linkedin.com/jobs/view/technical-business-analyst-at-stellent-it-3793663180,"Business System Analyst, Agile, Enterprise experience, JIRA, Financial Services, Digital (Website)"
https://www.linkedin.com/jobs/view/business-analyst-indianapolis-in%C2%A0-at-spanco-solutions-3798823975,"Business Analysis, Data Analysis, Reporting, Process Improvement, Strategic Planning, Systems Analysis, Solution Design and Implementation, Customer Relationship Management, Project Management, Facilitation, Communication, Microsoft Office Suite, Project Management Theories and Practices, Leadership and Influence, Teamwork, Diversity Management"
https://www.linkedin.com/jobs/view/business-analyst-analytics-at-bed-bath-beyond-3771807880,"Data Analysis, Data Mining, Data Visualization, Data Warehousing, ETL, Hadoop, BigQuery, SQL, MicroStrategy, Microsoft Office Suite, SQL, Business Intelligence, Data Science, Statistics, Experiment Design, Communication, Problem Solving, Business Acumen, Bachelor's Degree in Business Business Analytics Mathematics Computer Science Information Systems Statistics Economics or related field, 1 year of experience working with structured data to perform analysis and provide business insights, 1 year of experience extracting data from a structured data warehouse, 1 year of experience creating useful data visualizations in MicroStrategy, 1 year of experience adapting the scientific method to a business application, 1 year of experience with Microsoft Office Suite"
https://uk.linkedin.com/jobs/view/business-analyst-distributed-energy-resources-at-energy-jobline-3780217882,"Business Analyst, Distributed Energy Resources, DER Development Team, ECR (embedded capacity register), SPN, EPN, LPN, Major Connections Teams, Project Managers, Excel, Data Analysis, SAP, IT Systems, Keyboard Skills, Data Accuracy, Team Working, Collaboration, Initiative, Problem Resolution, Inquisitiveness, Accuracy, Electricity Distribution, Transmission Interface, Report Writing, Graphing, VLOOKUPs, Pivot Tables"
https://www.linkedin.com/jobs/view/business-analyst-at-st-croix-hospice-3797968277,"Financial Modeling, Accounting, M&A Diligence, Financial Analysis, Project Management, Team Player, Communication, DataBased Analytics, Excel, TuckIn M&A, Private Equity, Investment Banking, Corporate M&A, FP&A, Due Diligence, Three Statement Financial Analysis, Superior Attention to Detail"
https://www.linkedin.com/jobs/view/nav-bc-business-analyst-santa-rosa-ca-at-dice-3804441305,"Dynamics NAV/Business Central, ERP system, Data flow, Fixed Assets, VAT, Workflow, Inventory, Operations and post production"
https://www.linkedin.com/jobs/view/dynamics-365-warehouse-and-logistics-business-analyst-onsite-at-axon-3805508667,"Dynamics 365 for Finance and Operations, Dynamics AX 2012, Salesforce, Azure DevOps, SQL, JIRA, Agile, Test Cases, User Training and Documentation, Functional Analysis, Business User Training and Documentation, Data Analytics, Business Process Analysis, Endtoend Business Process Understanding, Fit/Gap Analysis, Functional Design Specifications, Customizations, Integration, Teamwork, Communication, Leadership, Business Requirements Prioritization, Systems Analysis, Accounting Principles and Best Practices, Supply Chain Management, Demand Planning, Order Fulfillment, Inventory Management, Warehouse Management, Agile Development Process, ERP, CRM, Dynamics 365, Microsoft Office Suite, Analytical Thinking, ProblemSolving, Decision Making, Continuous Learning, Adaptability, Bachelor's Degree in Supply Chain Business Administration Computer Information Systems or equivalent experience"
https://www.linkedin.com/jobs/view/sap-sd-business-analyst-at-proximate-technologies-inc-3793572831,"SAP functional knowledge, IMG, Configuration elements, SAP SD, OTC, SAP experience"
